"title";"timestamp";"Section count";"Subsection count";"Complete URL link count";"Complete URL link count per section";"Complete URL link count per length";"Relative URL link count";"Relative URL link count per section";"Relative URL link count per length";"Same page link count";"Same page link count per section";"Same page link count per length";"Mean section size";"Mean subsection size";"Largest section size";"Shortest section size";"Standard deviation of the section size";"Images count";"Images per length";"Images per section";"Images per subsection";"Phrase count";"Large phrase count";"Paragraph count";"Large paragraph count";"Largest phrase size";"Large phrase rate";"Short phrase rate";"Char Count";"Word Count";"Articles count";"Auxiliary verbs count";"Coordination conjunctions count";"Correlative conjunctions count";"Indefinite pronouns count";"Interrogative pronouns count";"Prepositions count";"Pronouns count";"Relative pronoums count";"Subordinating conjunctions count";"To be verbs count";"Sentences starting with articles";"Sentences starting with auxiliary verbs";"Sentences starting with coordination conjunctions";"Sentences starting with correlative conjunctions";"Sentences starting with indefinite pronouns";"Sentences starting with interrogative pronouns";"Sentences starting with prepositions";"Sentences starting with pronouns";"Sentences starting with relative pronoums";"Sentences starting with subordinating conjunctions";"Sentences starting with to be verbs";"ARI readability feature";"Coleman-Liau readability feature";"Flesch Reading Ease Readability Feature";"Flesch Kincaid Readability Feature";"Gunning Fog Index readability feature";"Lasbarhetsindex readability feature";"SMOG Grading readability feature"
"Chachani";"2008-07-27T00:27:54Z";1;0;13;13.0;0.007514450867052023;6;6.0;0.003468208092485549;0;0.0;0.0;267.0;0;267;267;0;1;0.0005780346820809249;1.0;1.0;13;11;31;1;60;0.23076923076923078;0.5384615384615384;1730;271;27;5;9;0;1;1;42;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.387320465512346;13.170738007380077;48.006043145046846;11.742214022140221;12.618904342889584;31.547260857223957;19.46207763315433
"U.S. Route 30 in Indiana";"2006-07-31T19:56:16Z";1;0;0;0.0;0.0;6;6.0;0.020338983050847456;0;0.0;0.0;24.0;0;24;24;0;0;0.0;0.0;0.0;8;3;7;0;19;0.375;0.5;295;55;4;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0.8574999999999982;3.377454545454544;62.958693181818205;6.1857954545454525;5.65909090909091;14.147727272727273;10.416198487095663
"Roderigo Lopez";"2019-09-08T00:53:52Z";6;4;0;0.0;0.0;91;15.166666666666666;0.00702756969650166;11;1.8333333333333333;0.0008494864468298711;1834.8333333333333;78.25;4475;162;1712.0808878866287;4;0.00030890416248358944;0.6666666666666666;0.6666666666666666;94;74;117;3;250;0.4148936170212766;0.5106382978723404;12949;2102;158;30;85;5;19;9;295;111;34;37;52;10;0;0;1;1;0;3;6;0;0;0;12.62743051197441;11.375466222645102;33.37117395793268;14.159988663279147;13.625936797781243;34.064841994453104;48.8475735453906
"Hussein of Jordan";"2008-10-29T19:05:01Z";12;0;33;2.75;0.0029625639644492324;130;10.833333333333334;0.011670706526618188;19;1.5833333333333333;0.001705718646198043;851.3333333333334;0;4825;13;1327.8990469112773;2;0.00017954933117874137;0.16666666666666666;0.16666666666666666;98;74;168;9;213;0.3469387755102041;0.5816326530612245;11139;1840;119;29;47;1;10;11;220;113;19;23;28;8;0;2;0;0;0;1;25;0;1;0;10.657668145519075;10.902630434782605;47.08437888198759;11.356362023070101;11.531943212067437;28.82985803016859;45.89522117905443
"Hussein of Jordan";"2009-12-30T10:58:32Z";17;0;39;2.2941176470588234;0.00199203187250996;147;8.647058823529411;0.007508427827152927;39;2.2941176470588234;0.00199203187250996;1073.3529411764705;0;4445;63;1118.3877872397654;2;0.00010215548064153642;0.11764705882352941;0.11764705882352941;163;127;227;14;311;0.39263803680981596;0.5276073619631901;19578;3282;222;56;110;3;30;21;437;238;48;55;55;10;0;5;0;2;0;15;31;0;4;0;11.118289050145243;10.735929311395491;48.28502624465855;11.526623411581301;12.209990167599436;30.52497541899859;60.28874234961002
"U.S. Route 30 in Indiana";"2009-06-18T00:03:40Z";4;3;0;0.0;0.0;30;7.5;0.008678044547295342;11;2.75;0.003181949667341626;784.5;831.6666666666666;2571;89;1195.777431910582;1;0.0002892681515765114;0.25;0.25;64;28;84;5;95;0.28125;0.65625;3457;579;43;1;21;1;3;0;83;16;2;11;2;1;0;1;0;0;0;5;5;0;0;0;4.107271696891189;7.107115716753018;34.44309545012956;10.702702666234888;7.142066062176166;17.855165155440414;27.06241883103193
"U.S. Route 30 in Indiana";"2018-07-13T05:47:03Z";7;0;0;0.0;0.0;75;10.714285714285714;0.008223684210526315;35;5.0;0.003837719298245614;1135.5714285714287;0;5749;13;2110.752382220051;3;0.0003289473684210526;0.42857142857142855;0.42857142857142855;74;59;109;4;175;0.35135135135135137;0.5;9120;1502;151;14;57;1;7;3;227;42;10;36;15;17;0;1;0;1;0;21;1;0;8;0;11.07763000683773;10.595852197070574;37.64815669197827;13.050579767517185;12.220117321049413;30.55029330262353;41.7556447501522
"Roderigo Lopez";"2011-10-06T21:02:36Z";2;0;8;4.0;0.002494543186778921;23;11.5;0.007171811661989398;6;3.0;0.0018709073900841909;302.5;0;432;173;183.1406563273158;0;0.0;0.0;0.0;38;28;27;2;99;0.4473684210526316;0.4473684210526316;3207;523;31;10;24;0;2;1;63;39;5;10;20;3;1;0;0;1;0;3;8;0;1;0;8.489246251383715;10.749808795411088;47.28222074066622;10.083558921203583;11.470846331890915;28.677115829727285;25.869193252058544
"Hussein of Jordan";"2010-08-26T05:00:03Z";18;0;38;2.111111111111111;0.0017782769432355282;187;10.38888888888889;0.008750994431185362;41;2.2777777777777777;0.0019186672282278066;1128.4444444444443;0;4431;63;1109.2422544624628;2;9.359352332818569e-05;0.1111111111111111;0.1111111111111111;159;126;270;14;522;0.3584905660377358;0.5849056603773585;21369;3611;271;56;105;3;29;21;526;238;45;55;53;9;0;4;0;2;0;14;31;0;5;0;12.23056330325403;10.683713652727775;47.00857164255274;12.34454449977271;13.083169003168166;32.707922507920415;63.091596750294464
"Chachani";"2010-04-12T03:08:35Z";3;0;16;5.333333333333333;0.008724100327153763;8;2.6666666666666665;0.004362050163576881;0;0.0;0.0;128.33333333333334;0;238;67;95.19628844305504;1;0.0005452562704471102;0.3333333333333333;0.3333333333333333;13;11;43;0;60;0.23076923076923078;0.6153846153846154;1834;285;26;5;9;0;1;1;45;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;14.033538461538463;13.374736842105264;48.035708502024306;12.00561403508772;13.26045883940621;33.15114709851552;19.881943016134134
"Roderigo Lopez";"2009-12-28T01:08:13Z";2;0;6;3.0;0.0019801980198019802;25;12.5;0.00825082508250825;4;2.0;0.0013201320132013201;181.5;0;221;142;55.86143571373726;0;0.0;0.0;0.0;39;26;26;2;78;0.4358974358974359;0.358974358974359;3030;488;31;7;26;0;2;1;57;35;5;11;17;3;1;0;0;1;0;4;6;0;2;0;8.20302910886927;10.957479508196723;47.124651113913444;9.794918032786885;11.398570828079025;28.496427070197562;25.090722034374522
"Roderigo Lopez";"2017-03-23T22:30:10Z";6;4;0;0.0;0.0;91;15.166666666666666;0.007023772769373263;11;1.8333333333333333;0.0008490274776165483;1834.6666666666667;77.75;4476;162;1712.736134571425;4;0.00030873726458783575;0.6666666666666666;0.6666666666666666;94;77;116;3;231;0.39361702127659576;0.5425531914893617;12956;2105;158;30;86;5;19;9;295;111;34;37;53;9;0;0;1;1;0;3;5;0;0;0;12.619749128215496;11.347890736342045;33.43307967352305;14.159282609794314;13.63203113155102;34.08007782887755;48.880278987817846
"U.S. Route 30 in Indiana";"2008-04-02T09:04:52Z";2;1;0;0.0;0.0;27;13.5;0.00847457627118644;5;2.5;0.001569365976145637;1449.0;2814.0;2833;65;1957.2715703243634;0;0.0;0.0;0.0;71;32;20;1;85;0.36619718309859156;0.4788732394366197;3186;564;45;5;22;1;6;2;86;23;1;10;4;5;0;0;0;0;0;6;7;0;0;0;3.062043751872938;6.0378368794326285;56.422183098591574;7.362992708021181;6.5107981220657285;16.27699530516432;26.748684174075834
"Roderigo Lopez";"2010-11-17T23:30:45Z";2;0;6;3.0;0.0020222446916076846;25;12.5;0.008426019548365353;4;2.0;0.0013481631277384564;181.0;0;221;141;56.568542494923804;0;0.0;0.0;0.0;39;26;25;2;78;0.41025641025641024;0.358974358974359;2967;482;31;8;25;0;2;1;57;34;4;10;18;3;1;0;0;1;0;3;8;0;1;0;7.908844025960207;10.657282157676349;48.78566177252901;9.525020746887968;11.084668581764019;27.711671454410045;24.95449840010015
"Hussein of Jordan";"2008-09-30T13:47:44Z";12;0;30;2.5;0.0027982464322357987;114;9.5;0.010633336442496037;19;1.5833333333333333;0.001772222740416006;817.6666666666666;0;4654;13;1277.1562397005548;2;0.00018654976214905325;0.16666666666666666;0.16666666666666666;94;71;165;11;218;0.3404255319148936;0.5851063829787234;10721;1769;119;28;46;1;9;11;206;110;19;23;27;8;0;2;0;0;0;1;23;0;1;0;10.711530375377357;10.946218202374226;46.98862318535538;11.380559096977496;11.507309093970628;28.76827273492657;45.05948168962618
"Hussein of Jordan";"2015-02-24T05:17:36Z";10;10;6;0.6;0.0002373699410531313;205;20.5;0.008110139652648653;63;6.3;0.0024923843810578787;2464.3;786.3;10558;13;3229.6503783949533;6;0.0002373699410531313;0.6;0.6;214;154;314;19;719;0.3130841121495327;0.6261682242990654;25277;4178;293;62;117;3;23;15;598;168;36;45;82;10;0;1;1;2;0;14;39;1;4;0;10.93570330570008;10.843470560076586;40.7608147260014;12.424160019326873;12.423993951405448;31.059984878513617;67.63745044476924
"Hussein of Jordan";"2012-06-19T20:07:05Z";16;2;49;3.0625;0.0022248456229567743;171;10.6875;0.007764257173992008;44;2.75;0.0019978205593897567;1331.875;2384.5;5707;13;1540.0488249835892;4;0.00018162005085361425;0.25;0.25;174;131;291;15;702;0.3218390804597701;0.6206896551724138;22024;3609;250;47;96;2;25;14;499;158;31;40;61;11;0;0;0;2;0;11;32;0;3;0;11.861205033393531;11.32688556386811;40.44584164588528;12.770681294847176;12.829663389419174;32.07415847354793;63.07495318350236
"Hussein of Jordan";"2014-08-26T23:27:45Z";10;10;6;0.6;0.00024103161531354196;204;20.4;0.008195074920660426;58;5.8;0.002329972281364239;2425.9;781.6;10496;13;3213.6987499695047;6;0.00024103161531354196;0.6;0.6;197;147;321;19;812;0.29949238578680204;0.6091370558375635;24893;4114;284;60;117;2;22;15;588;171;33;47;80;12;0;0;1;2;0;15;38;1;4;0;11.601918483129289;10.925024307243557;39.696305163253385;12.910470894235115;12.932784178822345;32.33196044705586;67.1404708432983
"Hussein of Jordan";"2011-07-16T11:33:18Z";18;1;46;2.5555555555555554;0.00214172641772977;185;10.277777777777779;0.008613464940869727;42;2.3333333333333335;0.0019554893379271814;1153.7222222222222;4287.0;5805;63;1515.2427413980497;3;0.00013967780985194153;0.16666666666666666;0.16666666666666666;174;128;276;15;629;0.3218390804597701;0.603448275862069;21478;3557;259;43;95;1;23;11;520;150;26;39;55;12;0;0;0;2;0;9;31;0;4;0;11.628278705741309;11.201970761877988;43.999693327710645;12.200747578839199;12.686429543170503;31.716073857926254;62.64059020499378
"Hussein of Jordan";"2013-08-29T02:49:40Z";9;10;6;0.6666666666666666;0.0002535068446848065;199;22.11111111111111;0.008407977015379415;50;5.555555555555555;0.002112557039040054;2560.777777777778;782.2;10512;13;3361.0409391205644;5;0.0002112557039040054;0.5555555555555556;0.5555555555555556;190;144;298;18;717;0.3;0.6105263157894737;23668;3896;273;54;110;2;22;15;561;159;32;46;75;12;0;0;1;2;0;14;36;0;4;0;11.530334351021288;11.045238706365502;40.03504290500376;12.769321625418787;12.791427645088081;31.9785691127202;65.41794613730895
"Hussein of Jordan";"2015-03-31T16:28:59Z";10;10;6;0.6;0.00023688262465948123;206;20.6;0.008132970113308855;63;6.3;0.002487267558924553;2469.5;786.3;10558;13;3231.3739853711354;6;0.00023688262465948123;0.6;0.6;214;154;314;18;728;0.3130841121495327;0.6261682242990654;25329;4187;295;62;117;3;23;15;600;168;36;45;82;10;0;1;1;2;0;14;39;1;4;0;10.954286587992648;10.843680439455458;40.729429871944575;12.43898547797031;12.430897147155527;31.077242867888813;67.70703207534712
"Hussein of Jordan";"2012-07-27T21:21:26Z";16;2;49;3.0625;0.002225654069767442;171;10.6875;0.007767078488372093;44;2.75;0.001998546511627907;1331.5;2384.5;5707;13;1540.2635272359512;4;0.0001816860465116279;0.25;0.25;173;130;291;15;702;0.3236994219653179;0.6242774566473989;22016;3607;250;47;96;2;25;14;497;158;31;40;61;11;0;0;0;2;0;11;32;0;3;0;11.922851055510236;11.343617965067924;40.325662288004565;12.814356509741014;12.875509566337776;32.188773915844436;63.05830500438719
"Hussein of Jordan";"2016-05-28T15:09:04Z";10;11;7;0.7;0.0002625065626640666;221;22.1;0.008287707192679817;68;6.8;0.00255006375159379;2601.1;781.9090909090909;11489;13;3508.5654697547766;9;0.0003375084377109428;0.9;0.9;218;158;333;17;761;0.3211009174311927;0.6100917431192661;26666;4404;310;63;127;3;26;16;631;172;36;49;82;12;0;1;1;2;0;14;39;1;4;0;11.295120428467868;10.919507266121709;40.54689510786693;12.622548475531001;12.631142664300178;31.577856660750445;69.36264009214823
"Hussein of Jordan";"2009-01-29T22:54:35Z";12;0;34;2.8333333333333335;0.0030937215650591447;130;10.833333333333334;0.011828935395814377;19;1.5833333333333333;0.0017288444040036396;841.1666666666666;0;4679;13;1288.5333334901163;2;0.00018198362147406734;0.16666666666666666;0.16666666666666666;97;73;169;9;199;0.3402061855670103;0.5876288659793815;10990;1811;115;27;46;1;10;11;211;114;19;23;27;8;0;2;0;0;0;1;25;0;1;0;10.643207261466301;10.941397018221977;46.94713139064254;11.349319223303183;11.421658023419312;28.55414505854828;45.555845661906424
"Hussein of Jordan";"2019-03-17T17:24:37Z";12;21;2;0.16666666666666666;2.3019992863802212e-05;570;47.5;0.00656069796618363;278;23.166666666666668;0.0031997790080685075;6955.5;3244.4761904761904;56981;13;15986.92533688929;26;0.00029925990722942875;2.1666666666666665;2.1666666666666665;591;541;584;43;584;0.33671742808798644;0.5499153976311336;86881;14293;1183;208;487;25;110;83;2047;567;194;275;296;11;0;0;0;1;0;9;19;1;6;0;13.48307644353494;11.405720282655842;32.47246415986055;14.738157857259296;14.674822730424404;36.68705682606101;122.55333537798099
"U.S. Route 30 in Indiana";"2006-08-21T05:11:15Z";1;0;0;0.0;0.0;6;6.0;0.020338983050847456;0;0.0;0.0;24.0;0;24;24;0;0;0.0;0.0;0.0;8;3;7;0;19;0.375;0.5;295;55;4;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0.8574999999999982;3.377454545454544;62.958693181818205;6.1857954545454525;5.65909090909091;14.147727272727273;10.416198487095663
"Chachani";"2012-05-03T18:20:02Z";5;0;18;3.6;0.006603081438004402;11;2.2;0.004035216434336023;0;0.0;0.0;425.0;0;1684;13;709.3958697370601;1;0.00036683785766691124;0.2;0.2;21;19;49;1;66;0.23809523809523808;0.47619047619047616;2726;448;44;13;15;0;7;1;76;4;3;7;6;4;0;1;0;0;0;2;1;0;2;0;12.302537202380947;11.547611607142855;55.44907738095239;10.825089285714288;12.104761904761904;30.26190476190476;24.166010488516726
"Roderigo Lopez";"2013-05-23T21:26:52Z";2;0;2;1.0;0.0006954102920723226;27;13.5;0.009388038942976356;3;1.5;0.001043115438108484;62.5;0;112;13;70.0035713374682;0;0.0;0.0;0.0;28;23;25;2;78;0.4642857142857143;0.4642857142857143;2876;470;30;8;22;0;2;2;63;34;6;10;20;3;0;0;0;1;0;3;8;0;1;0;9.96166565349544;11.088382978723406;44.17750000000001;11.267492401215808;12.927051671732523;32.317629179331306;24.6794833886788
"Hussein of Jordan";"2017-03-21T04:54:42Z";10;11;7;0.7;0.0002586461720366539;227;22.7;0.008387525864617204;70;7.0;0.0025864617203665385;2639.0;795.0909090909091;11856;13;3611.3890833183723;10;0.0003694945314809341;1.0;1.0;223;162;333;16;881;0.31390134529147984;0.6053811659192825;27064;4471;311;63;129;3;24;17;642;175;37;55;84;12;0;1;1;2;0;13;40;1;4;0;11.227622746689427;10.91928203981212;40.91843754419364;12.53283865228132;12.591415128686814;31.478537821717033;69.86553671361654
"Fair dealing in United Kingdom law";"2013-02-24T22:43:49Z";5;3;0;0.0;0.0;24;4.8;0.0016606698034874066;40;8.0;0.0027677830058123443;2464.6;2371.3333333333335;11092;13;4840.986190849959;0;0.0;0.0;0.0;74;73;54;0;281;0.36486486486486486;0.44594594594594594;14452;2423;253;114;134;18;37;22;277;103;74;99;73;9;0;1;0;0;1;2;7;1;14;0;17.589946012872133;11.510400330169212;33.066146696634775;16.781598253226402;18.36349622424736;45.9087405606184;52.22397789695587
"Hussein of Jordan";"2008-11-28T13:08:52Z";12;0;33;2.75;0.0030389538631549868;126;10.5;0.011603278386591767;19;1.5833333333333333;0.0017497007090892347;828.0;0;4545;13;1252.0197500620566;2;0.00018417902200939314;0.16666666666666666;0.16666666666666666;95;72;167;9;214;0.3473684210526316;0.5789473684210527;10859;1790;115;27;44;1;10;11;211;113;19;23;27;8;0;2;0;0;0;1;25;0;1;0;10.730091737724202;10.956960893854749;46.8205424875037;11.4097059688327;11.514495736548074;28.786239341370184;45.30839160261236
"Hussein of Jordan";"2015-09-24T20:06:32Z";10;10;6;0.6;0.00023456741858555847;212;21.2;0.008288048790023065;67;6.7;0.002619336174205403;2494.2;796.5;10820;13;3307.455006832628;8;0.00031275655811407793;0.8;0.8;214;154;320;17;814;0.3130841121495327;0.6308411214953271;25579;4230;297;61;120;3;25;15;607;169;35;44;80;10;0;1;1;2;0;14;39;1;4;0;11.04445416583814;10.84621276595745;40.81214953271032;12.477365502308832;12.492830472150416;31.23207618037604;68.0384501660364
"Chachani";"2015-01-30T12:10:21Z";5;0;5;1.0;0.002064409578860446;11;2.2;0.004541701073492981;0;0.0;0.0;387.8;0;1675;13;720.485044952357;1;0.00041288191577208916;0.2;0.2;20;17;33;1;68;0.35;0.4;2422;407;43;10;14;0;7;2;71;3;4;8;6;5;0;1;0;0;0;2;0;0;2;0;11.089889434889436;10.582063882063885;52.316359336609366;11.017753071253072;11.874643734643735;29.686609336609337;23.174241001832016
"U.S. Route 30 in Indiana";"2009-11-13T19:37:14Z";4;3;0;0.0;0.0;30;7.5;0.00859106529209622;11;2.75;0.003150057273768614;787.75;832.6666666666666;2574;89;1196.033270161551;1;0.000286368843069874;0.25;0.25;64;29;86;5;95;0.296875;0.65625;3492;583;43;1;21;1;3;0;83;16;2;11;2;1;0;1;0;0;0;5;5;0;0;0;4.180227808747855;7.181526586620922;33.17766362028303;10.894731721698118;7.211503001715267;18.028757504288166;27.145392935299274
"Hussein of Jordan";"2005-11-05T12:06:22Z";3;0;10;3.3333333333333335;0.0019557989438685705;132;44.0;0.025816546059065127;0;0.0;0.0;1604.0;0;2240;348;1087.757325877422;1;0.00019557989438685703;0.3333333333333333;0.3333333333333333;45;33;65;5;164;0.4666666666666667;0.5333333333333333;5113;853;57;12;24;1;8;5;102;38;7;15;17;5;1;0;0;0;0;1;10;0;1;0;10.282572619512827;10.337924970691674;45.17354018496812;11.667613911684253;11.568154226911554;28.920385567278885;32.20616373302047
"Hussein of Jordan";"2013-10-11T01:50:38Z";9;10;6;0.6666666666666666;0.00025297242600556537;199;22.11111111111111;0.008390252129184586;51;5.666666666666667;0.0021502656210473058;2566.3333333333335;779.6;10486;13;3354.980327811178;5;0.00021081035500463782;0.5555555555555556;0.5555555555555556;190;144;300;18;676;0.3;0.6105263157894737;23718;3907;274;54;109;2;22;15;563;159;32;46;75;12;0;0;1;2;0;14;36;0;4;0;11.53395417132542;11.017734834911693;39.97588513868496;12.791955612732885;12.801664488839197;32.00416122209799;65.50599971202764
"Chachani";"2008-04-30T15:10:38Z";1;0;13;13.0;0.007514450867052023;6;6.0;0.003468208092485549;0;0.0;0.0;267.0;0;267;267;0;1;0.0005780346820809249;1.0;1.0;13;11;31;1;60;0.23076923076923078;0.5384615384615384;1730;272;27;5;9;0;1;1;42;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.318817873303168;13.04264705882353;47.812047511312215;11.788382352941177;12.63393665158371;31.584841628959275;19.492422502470642
"Roderigo Lopez";"2015-09-07T15:43:56Z";6;0;0;0.0;0.0;90;15.0;0.007463305415042707;6;1.0;0.0004975536943361804;1686.0;0;4476;115;1640.4950472342182;4;0.00033170246289078697;0.6666666666666666;0.6666666666666666;87;72;109;3;209;0.39080459770114945;0.5402298850574713;12059;1957;150;29;80;4;15;9;267;98;31;35;49;9;0;0;1;1;0;2;4;0;0;0;12.683983871630872;11.371144609095555;33.00292454437064;14.244281359575705;13.739653116722174;34.34913279180543;47.23799272118933
"U.S. Route 30 in Indiana";"2009-12-18T03:37:08Z";4;3;0;0.0;0.0;30;7.5;0.00859106529209622;11;2.75;0.003150057273768614;787.75;832.6666666666666;2574;89;1196.033270161551;1;0.000286368843069874;0.25;0.25;64;29;86;4;95;0.296875;0.65625;3492;583;43;1;21;1;3;0;83;16;2;11;2;1;0;1;0;0;0;5;5;0;0;0;4.180227808747855;7.181526586620922;33.17766362028303;10.894731721698118;7.211503001715267;18.028757504288166;27.145392935299274
"Chachani";"2017-08-11T06:31:56Z";9;0;5;0.5555555555555556;0.0006586747464102226;42;4.666666666666667;0.00553286786984587;41;4.555555555555555;0.005401132920563825;784.3333333333334;0;3324;13;1112.7963650192248;2;0.00026346989856408903;0.2222222222222222;0.2222222222222222;78;62;83;0;145;0.41025641025641024;0.4358974358974359;7591;1261;113;31;41;2;14;2;186;20;5;17;32;10;0;1;0;0;0;5;7;0;2;0;9.204848004229447;10.463449643140365;50.208545466560935;10.272494052339415;10.653819719799102;26.634549299497756;38.510561809129406
"Hussein of Jordan";"2007-01-30T01:34:45Z";5;5;20;4.0;0.0017777777777777779;152;30.4;0.013511111111111111;15;3.0;0.0013333333333333333;2199.4;1063.2;5386;31;2618.9453602547724;4;0.00035555555555555557;0.8;0.8;93;69;160;6;233;0.34408602150537637;0.5591397849462365;11250;1866;121;33;57;2;18;11;236;116;25;37;34;9;1;3;0;1;0;5;16;0;6;0;11.122322373197804;10.779699892818869;45.37884088787473;11.914475331051417;12.355924350862637;30.88981087715659;46.197222132910355
"Fair dealing in United Kingdom law";"2019-12-27T11:41:48Z";6;5;0;0.0;0.0;26;4.333333333333333;0.0016566840830890787;47;7.833333333333333;0.0029947750732764113;2254.6666666666665;1595.2;12022;13;4799.4137419758545;0;0.0;0.0;0.0;78;77;66;1;284;0.34615384615384615;0.46153846153846156;15694;2616;275;115;157;20;42;23;292;111;80;105;74;9;0;1;0;0;1;2;7;1;14;0;18.141237649964708;11.72335244648318;31.049654199011997;17.260412844036697;18.9964243707363;47.491060926840746;54.146847410177685
"Roderigo Lopez";"2008-03-01T04:13:26Z";2;0;4;2.0;0.0013328890369876708;38;19.0;0.012662445851382872;4;2.0;0.0013328890369876708;162.0;0;221;103;83.43860018001261;0;0.0;0.0;0.0;35;24;21;1;109;0.42857142857142855;0.5142857142857142;3001;494;29;8;26;0;3;2;64;42;6;14;20;1;1;1;0;1;0;5;5;0;2;0;8.519733950260264;10.622469635627528;47.79847368421056;10.098781954887219;11.880532099479467;29.701330248698667;25.22611077089287
"Hussein of Jordan";"2010-05-31T19:45:46Z";17;0;37;2.176470588235294;0.001890648952478283;151;8.882352941176471;0.007715891670924885;40;2.3529411764705883;0.002043944813490036;1072.8823529411766;0;4431;63;1119.1821166790137;2;0.00010219724067450178;0.11764705882352941;0.11764705882352941;160;127;229;14;279;0.3875;0.55;19570;3268;219;56;110;3;29;21;433;239;46;55;53;9;0;5;0;2;0;14;31;0;4;0;11.342273561811503;10.855208078335373;46.95888815789479;11.783644736842106;12.417246022031826;31.04311505507956;60.16642371182581
"Chachani";"2009-05-06T15:36:09Z";3;0;16;5.333333333333333;0.008681497558328812;8;2.6666666666666665;0.004340748779164406;0;0.0;0.0;131.33333333333334;0;229;67;85.99030953155903;1;0.0005425935973955507;0.3333333333333333;0.3333333333333333;13;11;41;1;60;0.23076923076923078;0.6153846153846154;1843;287;27;5;9;0;1;1;45;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;14.120308228357004;13.39641114982578;47.65201018493704;12.097351916376308;13.29069954435808;33.2267488608952;19.941074346097416
"Chachani";"2015-03-04T13:41:50Z";5;0;5;1.0;0.002074688796680498;10;2.0;0.004149377593360996;0;0.0;0.0;386.8;0;1668;13;717.1413389283873;1;0.0004149377593360996;0.2;0.2;20;16;34;1;68;0.35;0.4;2410;405;43;10;14;0;7;2;71;3;4;8;6;5;0;1;0;0;0;2;0;0;2;0;11.010629629629634;10.538419753086423;52.383472222222224;10.983549382716053;11.853086419753087;29.632716049382715;23.12461179749811
"Chachani";"2008-09-19T05:15:56Z";1;0;13;13.0;0.007514450867052023;6;6.0;0.003468208092485549;0;0.0;0.0;267.0;0;267;267;0;1;0.0005780346820809249;1.0;1.0;13;11;31;1;60;0.23076923076923078;0.5384615384615384;1730;271;27;5;9;0;1;1;42;4;3;5;3;4;0;0;0;0;0;0;1;0;1;0;13.387320465512346;13.170738007380077;48.006043145046846;11.742214022140221;12.618904342889584;31.547260857223957;19.46207763315433
"Hussein of Jordan";"2011-05-31T20:37:31Z";18;1;45;2.5;0.0020968268021061462;185;10.277777777777779;0.008620287964214155;43;2.388888888888889;0.0020036344997903174;1152.7777777777778;4288.0;5806;63;1515.869486682015;3;0.00013978845347374308;0.16666666666666666;0.16666666666666666;174;128;274;16;630;0.3218390804597701;0.603448275862069;21461;3554;257;43;95;1;23;11;520;149;26;39;54;11;0;0;0;2;0;9;31;0;4;0;11.61374666071579;11.193382104670796;43.873451510035665;12.214072536044863;12.68333947826312;31.708348695657797;62.61543424315552
"Roderigo Lopez";"2015-06-25T09:01:03Z";3;0;2;0.6666666666666666;0.0007326007326007326;27;9.0;0.00989010989010989;3;1.0;0.001098901098901099;813.3333333333334;0;2312;13;1298.8850346868014;0;0.0;0.0;0.0;27;22;26;1;92;0.4444444444444444;0.4444444444444444;2730;442;29;8;22;0;2;2;54;31;6;10;19;3;0;0;0;1;0;3;5;0;1;0;10.0168141444612;11.371221719457015;43.221789006200794;11.297611865258926;13.244980727333667;33.112451818334165;24.02379604162864
"Roderigo Lopez";"2010-02-11T18:17:30Z";2;0;6;3.0;0.001941747572815534;27;13.5;0.008737864077669903;4;2.0;0.0012944983818770227;181.5;0;221;142;55.86143571373726;0;0.0;0.0;0.0;39;26;26;1;84;0.4358974358974359;0.4358974358974359;3090;498;31;9;26;0;2;2;58;35;6;11;18;3;1;0;0;1;0;4;6;0;2;0;8.325458758109363;10.997751004016067;47.26820667284525;9.838594377510042;11.453073833796726;28.632684584491813;25.315913604421397
"Roderigo Lopez";"2013-03-12T09:16:52Z";2;0;3;1.5;0.0009163103237629811;27;13.5;0.008246792913866829;6;3.0;0.0018326206475259622;260.5;0;432;89;242.5376259469858;0;0.0;0.0;0.0;38;28;22;1;81;0.42105263157894735;0.4473684210526316;3274;537;33;11;22;0;2;3;68;38;7;10;21;3;1;0;0;1;0;3;8;0;1;0;8.467800646868568;10.549534450651773;47.08027418406354;10.203252474762326;11.388199549152212;28.470498872880526;26.173260452512935
"Hussein of Jordan";"2013-12-31T21:24:55Z";9;10;6;0.6666666666666666;0.00025266349433612664;194;21.555555555555557;0.008169452983534763;51;5.666666666666667;0.0021476397018570766;2569.5555555555557;778.9;10477;13;3351.7655836555423;6;0.00025266349433612664;0.6666666666666666;0.6666666666666666;190;144;306;17;683;0.3;0.6105263157894737;23747;3925;274;54;109;2;22;15;563;159;32;46;75;12;0;0;1;2;0;13;36;0;4;0;11.512147368421054;10.93811974522293;40.22591200134096;12.780617163928934;12.818571907475695;32.04642976868924;65.64982043070833
