,title,timestamp,access,category,pageid,raw_category,revision.anon,revision.comment,revision.commenthidden,revision.parentid,revision.revid,revision.user,Section count,Subsection count,Complete URL link count,Complete URL link count per section,Complete URL link count per length,Relative URL link count,Relative URL link count per section,Relative URL link count per length,Same page link count,Same page link count per section,Same page link count per length,Mean section size,Mean subsection size,Largest section size,Shortest section size,Standard deviation of the section size,Images count,Images per length,Images per section,Images per subsection,Phrase count,Large phrase count,Paragraph count,Large paragraph count,Largest phrase size,Large phrase rate,Short phrase rate,Char Count,Word Count,Articles count,Auxiliary verbs count,Coordination conjunctions count,Correlative conjunctions count,Indefinite pronouns count,Interrogative pronouns count,Prepositions count,Pronouns count,Relative pronoums count,Subordinating conjunctions count,To be verbs count,Sentences starting with articles,Sentences starting with auxiliary verbs,Sentences starting with coordination conjunctions,Sentences starting with correlative conjunctions,Sentences starting with indefinite pronouns,Sentences starting with interrogative pronouns,Sentences starting with prepositions,Sentences starting with pronouns,Sentences starting with relative pronoums,Sentences starting with subordinating conjunctions,Sentences starting with to be verbs,ARI readability feature,Coleman-Liau readability feature,Flesch Reading Ease Readability Feature,Flesch Kincaid Readability Feature,Gunning Fog Index readability feature,Lasbarhetsindex readability feature,SMOG Grading readability feature
377,1920 Palestine riots,2008-10-12T03:48:03Z,2008-11-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B\n', '', '', 'B')]",,"/* April 4-7, 1920 in the Old City */ wikilink",,237983643,244706839,Chesdovi,8,0,6,0.75,0.00029321213898255387,95,11.875,0.004642525533890436,36,4.5,0.0017592728338953235,2406.0,0.0,8088,13,3296.6147138281976,1,4.8868689830425645e-05,0.125,0.125,161,118,106,2,308,0.37888198757763975,0.5217391304347826,20463,3307,314,67,147,8,34,16,478,162,66,54,102,23,0,0,0,9,1,12,18,1,7,0,12.394489329053565,12.102809192621713,40.5778734173887,12.702329859304655,13.937346528256455,34.84336632064114,60.50652136931949
378,1920 Palestine riots,2008-09-12T18:33:47Z,2008-10-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B\n', '', '', 'B')]",,"robot  Modifying: [[he:פרעות תר""פ]]",,227794507,237983643,TaBOT-zerem,8,0,6,0.75,0.00029322646857589683,95,11.875,0.004642752419118366,36,4.5,0.001759358811455381,2405.875,0.0,8088,13,3296.5123317790612,1,4.8871078095982785e-05,0.125,0.125,161,118,106,3,308,0.37888198757763975,0.5217391304347826,20462,3307,314,67,147,8,34,16,478,162,66,54,102,23,0,0,0,9,1,12,18,1,7,0,12.393065077466021,12.101034169942546,40.5778734173887,12.702329859304655,13.937346528256455,34.84336632064114,60.50652136931949
379,1920 Palestine riots,2008-07-25T08:32:37Z,2008-09-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B\n', '', '', 'B')]",,/* Prelude */,,227794231,227794507,Harlan wilkerson,8,0,6,0.75,0.00029319781078967946,95,11.875,0.004642298670836591,36,4.5,0.0017591868647380765,2406.125,0.0,8088,13,3296.32225528911,1,4.8866301798279905e-05,0.125,0.125,161,118,106,4,308,0.37888198757763975,0.5217391304347826,20464,3307,314,67,147,8,34,16,478,162,66,54,102,23,0,0,0,9,1,12,18,1,7,0,12.3959135806411,12.104584215300882,40.55229131880992,12.705898047995314,13.937346528256455,34.84336632064114,60.50652136931949
380,1920 Palestine riots,2008-07-25T08:32:37Z,2008-08-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B\n', '', '', 'B')]",,/* Prelude */,,227794231,227794507,Harlan wilkerson,8,0,6,0.75,0.00029319781078967946,95,11.875,0.004642298670836591,36,4.5,0.0017591868647380765,2406.125,0.0,8088,13,3296.32225528911,1,4.8866301798279905e-05,0.125,0.125,161,118,106,4,308,0.37888198757763975,0.5217391304347826,20464,3307,314,67,147,8,34,16,478,162,66,54,102,23,0,0,0,9,1,12,18,1,7,0,12.3959135806411,12.104584215300882,40.55229131880992,12.705898047995314,13.937346528256455,34.84336632064114,60.50652136931949
381,1920 Palestine riots,2008-06-27T10:35:24Z,2008-07-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B\n', '', '', 'B')]",,tweaks,,222057420,222057631,Nishidani,8,0,6,0.75,0.0003442933379239112,95,11.875,0.005451311183795261,35,4.375,0.0020083778045561487,2026.5,0.0,5843,13,2662.4234395431117,1,5.738222298731853e-05,0.125,0.125,134,102,103,4,251,0.373134328358209,0.5223880597014925,17427,2801,256,49,128,7,32,13,402,125,49,46,82,19,0,0,0,8,1,11,14,1,6,0,12.758054479476941,12.354937522313461,39.46373969584426,12.947812161967745,14.144842726744713,35.36210681686178,55.92447448959697
382,1920 Palestine riots,2008-05-10T14:05:28Z,2008-06-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B\n', '', '', 'B')]",,Units/dates/Minor fixes  using [[Project:AutoWikiBrowser|AWB]],,210138648,211463659,Instinct,8,0,6,0.75,0.0004193751310547285,81,10.125,0.005661564269238834,30,3.75,0.0020968756552736424,1634.5,0.0,4825,13,2164.442587431165,1,6.989585517578807e-05,0.125,0.125,118,91,101,4,202,0.3728813559322034,0.5,14307,2336,213,39,102,4,25,13,330,109,45,34,76,17,0,0,0,7,1,8,14,1,5,0,11.7278812833759,11.681391267123285,43.978940677966136,12.043177966101696,13.175493382865104,32.93873345716276,51.33218389437829
383,1920 Palestine riots,2008-03-07T16:08:06Z,2008-05-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', '')]",,Bot: Featured article link for [[fr:Émeutes de Jérusalem de 1920]],,196417469,196552624,Muro Bot,8,0,5,0.625,0.0003501645773513551,83,10.375,0.005812731984032495,30,3.75,0.0021009874641081307,1631.0,0.0,4825,13,2167.0887647453933,1,7.003291547027102e-05,0.125,0.125,118,91,100,4,202,0.3728813559322034,0.5,14279,2334,213,39,102,4,25,13,330,109,45,34,76,17,0,0,0,7,1,8,14,1,5,0,11.690897346520849,11.644580119965728,44.09129188270665,12.023296588383946,13.156080345083005,32.8902008627075,51.311489316724646
384,1920 Palestine riots,2008-03-07T16:08:06Z,2008-04-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', '')]",,Bot: Featured article link for [[fr:Émeutes de Jérusalem de 1920]],,196417469,196552624,Muro Bot,8,0,5,0.625,0.0003501645773513551,83,10.375,0.005812731984032495,30,3.75,0.0021009874641081307,1631.0,0.0,4825,13,2167.0887647453933,1,7.003291547027102e-05,0.125,0.125,118,91,100,4,202,0.3728813559322034,0.5,14279,2334,213,39,102,4,25,13,330,109,45,34,76,17,0,0,0,7,1,8,14,1,5,0,11.690897346520849,11.644580119965728,44.09129188270665,12.023296588383946,13.156080345083005,32.8902008627075,51.311489316724646
385,1920 Palestine riots,2008-02-17T12:49:39Z,2008-03-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', '')]",,/* Prelude */ Added wikilink,,190160181,192052250,Ghj-AA4,8,0,5,0.625,0.00035048366746109633,84,10.5,0.005888125613346418,30,3.75,0.002102902004766578,1629.5,0.0,4825,13,2168.2356882959007,1,7.009673349221926e-05,0.125,0.125,118,91,100,3,202,0.3728813559322034,0.5,14266,2332,213,39,102,4,25,13,330,109,45,34,76,17,0,0,0,7,1,8,14,1,5,0,11.690219568567025,11.653014579759862,44.276362037387,11.993272378405097,13.153798296363055,32.88449574090764,51.29078587059855
386,1920 Palestine riots,2008-01-31T14:51:50Z,2008-02-01T00:00:00Z,b,,"[('class=B|', 'B', '', ''), ('class=B|', 'B', '', ''), ('class=B|', 'B', '', '')]",,Cleaned up very badly worded  'lead' and added info on Palin Report.,,187521223,188156110,Nishidani,8,0,5,0.625,0.0003491376300537672,83,10.375,0.005795684658892536,30,3.75,0.0020948257803226032,1638.5,0.0,4825,13,2173.1623435511137,1,6.982752601075345e-05,0.125,0.125,118,91,99,4,257,0.3728813559322034,0.5,14321,2341,215,39,103,4,25,13,332,109,45,34,76,17,0,0,0,7,1,8,14,1,5,0,11.731601734735987,11.662815036309276,44.24084997357353,12.017173488079125,13.198301464679007,32.99575366169752,51.383881613611784
387,1920 Palestine riots,2007-12-29T16:36:58Z,2008-01-01T00:00:00Z,ga,,"[('class=GA|', 'GA', '', ''), ('class=GA|', 'GA', '', ''), ('class=GA|', 'GA', '', '')]",,copyedit  using [[Project:AutoWikiBrowser|AWB]],,180716049,180813995,Epbr123,8,0,8,1.0,0.0005630234358505173,82,10.25,0.0057709902174678035,25,3.125,0.0017594482370328665,1658.75,0.0,4797,13,2067.991071409297,0,0.0,0.0,0.0,123,92,92,3,256,0.3983739837398374,0.4796747967479675,14209,2339,217,37,108,3,26,12,325,105,40,34,75,17,0,0,0,6,1,10,12,1,6,0,11.162901351074217,11.402218896964511,46.83490679430099,11.450967371922538,12.582989742680668,31.45747435670167,51.36320915737499
388,1920 Palestine riots,2007-07-30T19:48:10Z,2007-12-01T00:00:00Z,start,,"[('class=Start|', 'Start', '', '')]",,"please work this out in Talk: Also, given the allegations made, I note that  [[WP:STALK]] is indeed policy.",,148111448,148111701,Jayjg,8,0,7,0.875,0.0004916420845624387,81,10.125,0.005689001264222503,25,3.125,0.0017558645877229948,1652.625,0.0,4798,13,2071.452901950706,0,0.0,0.0,0.0,123,92,88,4,256,0.3983739837398374,0.4878048780487805,14238,2343,219,37,107,3,27,12,326,102,40,35,76,17,0,0,0,6,1,10,12,1,6,0,11.192034289997187,11.420917626973967,46.60881046813032,11.490582222083425,12.63871834108866,31.596795852721648,51.40454524112379
389,1920 Palestine riots,2007-07-30T19:48:10Z,2007-11-01T00:00:00Z,start,,"[('class=Start|', 'Start', '', '')]",,"please work this out in Talk: Also, given the allegations made, I note that  [[WP:STALK]] is indeed policy.",,148111448,148111701,Jayjg,8,0,7,0.875,0.0004916420845624387,81,10.125,0.005689001264222503,25,3.125,0.0017558645877229948,1652.625,0.0,4798,13,2071.452901950706,0,0.0,0.0,0.0,123,92,88,4,256,0.3983739837398374,0.4878048780487805,14238,2343,219,37,107,3,27,12,326,102,40,35,76,17,0,0,0,6,1,10,12,1,6,0,11.192034289997187,11.420917626973967,46.60881046813032,11.490582222083425,12.63871834108866,31.596795852721648,51.40454524112379
390,1920 Palestine riots,2007-07-30T19:48:10Z,2007-10-01T00:00:00Z,start,,"[('class=Start|', 'Start', '', '')]",,"please work this out in Talk: Also, given the allegations made, I note that  [[WP:STALK]] is indeed policy.",,148111448,148111701,Jayjg,8,0,7,0.875,0.0004916420845624387,81,10.125,0.005689001264222503,25,3.125,0.0017558645877229948,1652.625,0.0,4798,13,2071.452901950706,0,0.0,0.0,0.0,123,92,88,4,256,0.3983739837398374,0.4878048780487805,14238,2343,219,37,107,3,27,12,326,102,40,35,76,17,0,0,0,6,1,10,12,1,6,0,11.192034289997187,11.420917626973967,46.60881046813032,11.490582222083425,12.63871834108866,31.596795852721648,51.40454524112379
391,1920 Palestine riots,2007-07-30T19:48:10Z,2007-09-01T00:00:00Z,start,,"[('class=Start|', 'Start', '', '')]",,"please work this out in Talk: Also, given the allegations made, I note that  [[WP:STALK]] is indeed policy.",,148111448,148111701,Jayjg,8,0,7,0.875,0.0004916420845624387,81,10.125,0.005689001264222503,25,3.125,0.0017558645877229948,1652.625,0.0,4798,13,2071.452901950706,0,0.0,0.0,0.0,123,92,88,4,256,0.3983739837398374,0.4878048780487805,14238,2343,219,37,107,3,27,12,326,102,40,35,76,17,0,0,0,6,1,10,12,1,6,0,11.192034289997187,11.420917626973967,46.60881046813032,11.490582222083425,12.63871834108866,31.596795852721648,51.40454524112379
392,1920 Palestine riots,2007-07-30T19:48:10Z,2007-08-01T00:00:00Z,start,,"[('class=Start|', 'Start', '', '')]",,"please work this out in Talk: Also, given the allegations made, I note that  [[WP:STALK]] is indeed policy.",,148111448,148111701,Jayjg,8,0,7,0.875,0.0004916420845624387,81,10.125,0.005689001264222503,25,3.125,0.0017558645877229948,1652.625,0.0,4798,13,2071.452901950706,0,0.0,0.0,0.0,123,92,88,4,256,0.3983739837398374,0.4878048780487805,14238,2343,219,37,107,3,27,12,326,102,40,35,76,17,0,0,0,6,1,10,12,1,6,0,11.192034289997187,11.420917626973967,46.60881046813032,11.490582222083425,12.63871834108866,31.596795852721648,51.40454524112379
393,1920 Palestine riots,2007-06-24T17:44:50Z,2007-07-01T00:00:00Z,start,,"[('class=Start|', 'Start', '', '')]",,Restored Segev's comment,,140329746,140341383,Ian Pitchford,8,0,7,0.875,0.0005095355947008298,79,9.875,0.0057504731401950785,24,3.0,0.0017469791818314163,1678.0,0.0,4784,13,2082.3164299130217,0,0.0,0.0,0.0,121,89,86,4,281,0.371900826446281,0.5123966942148761,13738,2268,206,37,105,3,28,12,315,108,40,34,74,17,0,1,0,6,1,10,12,1,6,0,10.953646858192306,11.288597883597884,47.705279417552156,11.261881586427041,12.382882213185244,30.95720553296311,50.623523599162645
394,1920 Palestine riots,2007-05-30T20:56:39Z,2007-06-01T00:00:00Z,start,,"[('class=Start|', 'Start', '', '')]",,"sp, date & link fixes  using [[Project:AWB|AWB]]",,134278392,134653935,Colonies Chris,8,0,6,0.75,0.0004397859708275306,78,9.75,0.0057172176207578975,21,2.625,0.0015392508978963571,1666.125,0.0,4756,13,2101.2606717669005,0,0.0,0.0,0.0,114,86,85,4,211,0.3684210526315789,0.5087719298245614,13643,2246,205,38,103,5,28,13,312,107,41,36,75,16,0,1,0,6,1,10,12,1,6,0,11.525814859945946,11.481473731077475,46.3776124416116,11.685046632610021,12.885154114136634,32.21288528534158,50.391982444291145
